Customer_ID,Age,Gender,Subscription_Length,Region,Payment_Method,Support_Tickets_Raised,Satisfaction_Score,Discount_Offered,Last_Activity,Monthly_Spend,Churned
CUST001415,64.0,Female,29,North,Credit Card,2,1.0,8.33,7,34.16,True
CUST001416,25.0,Male,11,North,Credit Card,2,3.0,12.55,277,35.49,True
CUST001417,43.0,Male,56,North,Debit Card,3,2.0,19.11,186,47.9,True
CUST001418,52.0,Female,33,South,PayPal,2,5.0,13.57,95,45.07,False
CUST001419,49.0,Male,58,East,Credit Card,3,10.0,11.36,25,64.46,False
CUST001420,41.0,Female,29,South,Credit Card,1,5.0,5.1,291,44.28,False
CUST001421,31.0,Male,59,East,Credit Card,3,10.0,7.0,227,62.82,False
CUST001422,49.0,Male,39,South,Debit Card,3,9.0,13.68,173,57.06,False
CUST001423,63.0,Female,12,North,PayPal,4,8.0,12.41,135,44.78,False
CUST001424,60.0,Female,7,South,Debit Card,3,3.0,10.46,288,31.07,True
CUST001425,33.0,Female,59,South,PayPal,2,1.0,18.85,309,46.43,True
CUST001426,43.0,Female,55,East,PayPal,1,5.0,9.99,69,52.75,False
CUST001427,69.0,Male,39,East,Credit Card,5,3.0,13.06,281,41.17,True
CUST001428,54.0,Male,42,South,Credit Card,0,5.0,13.53,351,53.19,True
CUST001429,43.0,Male,48,East,Credit Card,0,9.0,12.91,342,62.6,True
CUST001430,31.0,Female,26,East,Credit Card,3,1.0,12.16,358,34.06,True
CUST001431,48.0,Male,40,East,Credit Card,4,6.0,10.06,333,35.49,True
CUST001432,65.0,Female,9,West,PayPal,2,9.0,18.63,231,52.75,False
CUST001433,35.0,Male,41,East,Credit Card,5,3.0,11.76,342,40.11,True
CUST001434,24.0,Female,34,West,Credit Card,1,6.0,12.93,317,59.53,True
CUST001435,27.0,Male,45,West,Debit Card,0,6.0,14.85,307,53.02,True
CUST001436,24.0,Male,13,East,Debit Card,3,9.0,6.01,258,46.64,False
CUST001437,50.0,Female,55,South,PayPal,2,5.0,16.72,173,53.75,False
CUST001438,40.0,Male,55,East,PayPal,2,3.0,12.69,32,46.9,True
CUST001439,38.0,Female,36,North,Debit Card,1,9.0,14.86,200,59.84,False
CUST001440,36.0,Male,25,South,Debit Card,2,7.0,16.58,80,50.1,False
CUST001441,65.0,Male,24,West,Credit Card,2,7.0,18.11,353,52.18,True
CUST001442,36.0,Female,44,West,Credit Card,5,6.0,10.88,75,51.89,True
CUST001443,53.0,Female,17,South,PayPal,3,5.0,17.17,264,42.83,False
CUST001444,46.0,Male,2,South,Debit Card,0,2.0,8.88,85,30.37,True
CUST001445,35.0,Male,13,East,PayPal,4,9.0,14.91,217,48.57,False
CUST001446,19.0,Male,31,West,Credit Card,1,3.0,6.54,121,38.63,True
CUST001447,18.0,Male,29,North,PayPal,5,2.0,5.3,20,29.67,True
CUST001448,64.0,Male,50,East,PayPal,1,10.0,6.44,149,62.0,False
CUST001449,22.0,Male,28,South,PayPal,5,10.0,9.79,7,51.33,True
CUST001450,37.0,Female,27,West,Credit Card,1,5.0,5.47,86,41.91,False
CUST001451,28.0,Female,15,South,PayPal,1,8.0,14.46,147,51.28,False
CUST001452,43.0,Female,31,South,Credit Card,3,3.0,9.75,316,36.94,True
CUST001453,43.0,Male,40,South,Debit Card,1,6.0,16.05,187,53.34,False
CUST001454,20.0,Male,15,East,PayPal,1,9.0,5.69,325,49.16,True
CUST001455,40.0,Male,33,North,PayPal,2,2.0,8.25,301,34.55,True
CUST001456,29.0,Female,20,North,Credit Card,3,8.0,11.12,318,49.82,True
CUST001457,37.0,Female,42,West,PayPal,1,10.0,10.74,193,62.82,False
CUST001458,22.0,Male,12,South,Credit Card,4,7.0,6.96,282,38.24,False
CUST001459,43.0,Male,37,North,PayPal,0,3.0,19.91,188,46.45,True
CUST001460,43.0,Female,9,South,Debit Card,2,1.0,9.27,18,27.46,True
CUST001461,47.0,Female,23,West,Debit Card,1,6.0,15.82,315,47.49,True
CUST001462,26.0,Female,8,South,Debit Card,2,2.0,8.3,149,30.11,True
CUST001463,51.0,Male,32,North,PayPal,2,3.0,18.17,46,44.18,True
CUST001464,61.0,Male,48,South,PayPal,2,5.0,10.82,12,50.03,False
CUST001465,52.0,Male,14,North,Debit Card,3,8.0,18.51,230,49.28,False
CUST001466,69.0,Female,27,West,Debit Card,3,2.0,10.13,113,36.17,True
CUST001467,39.0,Female,25,South,Credit Card,3,6.0,5.13,160,42.22,False
CUST001468,61.0,Male,13,North,Credit Card,2,6.0,12.76,227,30.98,True
CUST001469,41.0,Male,55,West,Debit Card,4,6.0,12.87,183,56.84,False
CUST001470,34.0,Female,21,South,Debit Card,3,4.0,6.8,55,35.08,False
CUST001471,27.0,Male,45,West,PayPal,6,1.0,8.52,266,34.34,True
CUST001472,43.0,Female,31,North,Debit Card,3,9.0,16.75,35,56.31,False
CUST001473,63.0,Female,37,South,Credit Card,1,9.0,5.55,80,55.51,False
CUST001474,40.0,Male,48,South,Credit Card,2,3.0,12.34,6,45.51,True
CUST001475,49.0,Female,58,South,Credit Card,7,6.0,12.96,127,48.6,True
CUST001476,34.0,Male,43,West,Credit Card,2,7.0,15.33,68,56.62,False
CUST001477,67.0,Female,54,West,Credit Card,1,4.0,5.56,190,45.96,False
CUST001478,68.0,Female,5,North,Credit Card,5,6.0,13.78,244,36.42,True
CUST001479,34.0,Male,13,East,Debit Card,3,9.0,5.05,9,44.87,False
CUST001480,31.0,Female,28,South,Credit Card,5,10.0,8.98,157,49.94,True
CUST001481,26.0,Male,43,South,Credit Card,2,6.0,12.5,71,50.65,False
CUST001482,57.0,Male,25,North,Credit Card,0,7.0,18.67,134,54.58,False
CUST001483,43.0,Female,51,South,Credit Card,0,6.0,6.9,300,53.4,False
CUST001484,62.0,Male,35,West,Debit Card,1,7.0,7.54,320,50.31,True
CUST001485,43.0,Male,47,West,PayPal,2,1.0,15.04,249,40.8,True
CUST001486,56.0,Male,39,South,PayPal,3,6.0,10.62,323,48.46,True
CUST001487,26.0,Male,7,South,PayPal,2,9.0,14.35,44,49.05,False
CUST001488,39.0,Male,38,West,PayPal,2,6.0,19.96,116,44.84,True
CUST001489,60.0,Male,32,South,Credit Card,3,6.0,19.8,228,50.7,False
CUST001490,63.0,Female,3,West,PayPal,1,4.0,10.31,57,33.61,False
CUST001491,21.0,Male,45,East,PayPal,7,7.0,12.56,244,49.78,True
CUST001492,43.0,Female,39,East,Debit Card,2,7.0,18.57,57,55.69,False
CUST001493,46.0,Female,37,South,Debit Card,6,9.0,6.38,143,52.11,True
CUST001494,62.0,Male,55,South,Debit Card,1,6.0,11.78,192,52.16,False
CUST001495,43.0,Female,50,South,Credit Card,0,8.0,10.66,7,60.2,False
CUST001496,40.0,Female,22,West,Credit Card,1,8.0,9.42,275,50.69,False
CUST001497,54.0,Male,8,East,Credit Card,6,8.0,19.91,134,43.07,True
CUST001498,43.0,Male,17,East,Debit Card,2,8.0,16.0,39,51.66,False
CUST001499,23.0,Male,52,North,PayPal,2,6.0,10.83,193,52.79,False
CUST001500,35.0,Female,27,North,Debit Card,1,8.0,17.44,327,55.71,True
CUST001501,38.0,Female,33,South,Credit Card,1,6.0,12.34,25,49.14,False
CUST001502,59.0,Male,46,West,Debit Card,1,10.0,18.09,102,66.02,False
CUST001503,53.0,Male,17,South,PayPal,1,2.0,9.0,151,33.22,True
CUST001504,58.0,Female,42,East,Credit Card,2,3.0,8.35,217,41.95,True
CUST001505,55.0,Female,12,South,PayPal,2,6.0,8.71,230,40.53,False
CUST001506,51.0,Female,48,South,PayPal,2,7.0,13.08,267,56.04,False
CUST001507,34.0,Female,46,East,Credit Card,0,4.0,9.37,162,46.86,False
CUST001508,54.0,Male,27,East,PayPal,1,1.0,7.21,287,35.34,True
CUST001509,42.0,Female,48,East,Debit Card,4,4.0,19.92,166,49.79,False
CUST001510,55.0,Female,8,East,PayPal,5,6.0,18.51,247,41.09,True
CUST001511,29.0,Female,23,North,PayPal,2,8.0,14.53,174,51.43,False
CUST001512,40.0,Female,42,West,PayPal,4,4.0,18.37,9,46.11,False
CUST001513,59.0,Male,49,West,Debit Card,0,10.0,19.03,276,69.37,False
CUST001514,39.0,Male,59,East,PayPal,3,1.0,15.14,59,44.46,True
CUST001515,38.0,Female,29,West,PayPal,6,5.0,12.78,85,41.69,True
CUST001516,44.0,Female,50,West,Debit Card,0,6.0,18.23,150,63.69,False
CUST001517,48.0,Male,20,West,Credit Card,6,6.0,13.52,321,42.04,True
CUST001518,23.0,Male,16,West,Credit Card,2,3.0,6.9,60,31.58,True
CUST001519,44.0,Female,17,East,Credit Card,3,6.0,10.5,125,43.79,False
CUST001520,57.0,Female,16,South,PayPal,3,4.0,11.69,41,37.38,False
CUST001521,43.0,Male,19,South,Credit Card,0,5.0,19.03,337,47.31,True
CUST001522,29.0,Male,56,South,Debit Card,1,7.0,14.89,173,60.5,False
CUST001523,62.0,Male,56,North,PayPal,1,2.0,18.13,260,47.52,True
CUST001524,43.0,Male,8,West,PayPal,1,4.0,16.36,326,40.29,True
CUST001525,27.0,Male,38,East,PayPal,2,4.0,9.65,173,41.95,False
CUST001526,62.0,Male,38,East,Credit Card,6,6.0,15.78,186,45.52,True
CUST001527,34.0,Female,53,North,Credit Card,2,6.0,7.93,241,53.95,False
CUST001528,43.0,Male,29,East,Credit Card,3,4.0,11.12,339,40.56,True
CUST001529,38.0,Male,41,South,PayPal,2,10.0,17.09,94,61.82,False
CUST001530,45.0,Male,36,North,Debit Card,7,1.0,14.18,63,30.93,True
CUST001531,63.0,Male,26,East,PayPal,3,1.0,17.38,221,36.54,True
CUST001532,19.0,Female,31,North,Debit Card,1,5.0,8.82,8,44.9,False
CUST001533,60.0,Female,44,North,PayPal,2,1.0,16.25,213,41.86,True
CUST001534,18.0,Male,12,East,Debit Card,2,3.0,8.03,209,31.48,True
CUST001535,43.0,Female,55,South,PayPal,2,9.0,13.18,209,63.14,False
CUST001536,53.0,Female,17,East,PayPal,1,3.0,11.5,85,37.01,True
CUST001537,68.0,Female,15,West,Debit Card,1,3.0,13.35,207,36.68,True
CUST001538,43.0,Female,9,West,Debit Card,1,9.0,7.03,347,47.46,True
CUST001539,46.0,Female,39,East,Debit Card,1,5.0,10.42,153,46.32,False
CUST001540,38.0,Female,42,South,Debit Card,2,8.0,15.0,161,58.14,False
CUST001541,28.0,Male,48,West,Debit Card,2,10.0,13.38,116,63.29,False
CUST001542,57.0,Male,12,West,Debit Card,2,9.0,13.23,362,50.06,True
CUST001543,28.0,Male,32,East,Debit Card,0,6.0,12.66,251,51.78,False
CUST001544,53.0,Male,25,East,Debit Card,2,7.0,19.16,183,52.61,False
CUST001545,66.0,Male,39,East,PayPal,5,7.0,19.02,164,52.39,True
CUST001546,56.0,Female,18,North,Debit Card,2,7.0,10.4,328,44.58,True
CUST001547,43.0,Male,15,North,Debit Card,2,4.0,10.28,80,38.57,False
CUST001548,43.0,Male,32,North,PayPal,2,2.0,13.32,7,37.52,True
CUST001549,51.0,Female,6,East,PayPal,2,2.0,6.43,325,28.24,True
CUST001550,64.0,Female,58,South,Credit Card,2,7.0,9.55,87,55.68,False
CUST001551,41.0,Male,44,West,Credit Card,4,10.0,8.46,8,58.55,False
CUST001552,39.0,Female,43,North,Debit Card,4,7.0,8.35,36,50.79,False
CUST001553,22.0,Female,52,South,Debit Card,3,10.0,14.58,251,62.38,False
CUST001554,50.0,Female,35,East,Credit Card,2,6.0,10.77,100,51.43,False
CUST001555,43.0,Female,34,North,Credit Card,1,6.0,7.57,79,53.15,False
CUST001556,64.0,Male,38,East,Debit Card,1,3.0,18.31,286,47.56,True
CUST001557,37.0,Female,56,South,Credit Card,2,5.0,18.11,271,56.32,False
CUST001558,36.0,Male,54,North,Debit Card,3,6.0,17.94,221,55.61,False
CUST001559,52.0,Male,57,North,PayPal,2,8.0,10.86,196,59.91,False
CUST001560,69.0,Female,5,North,PayPal,2,8.0,5.85,226,43.69,False
CUST001561,60.0,Female,18,North,Credit Card,2,10.0,6.6,87,50.19,False
CUST001562,34.0,Female,16,South,PayPal,4,3.0,9.14,58,32.39,True
CUST001563,62.0,Male,8,North,PayPal,4,4.0,8.3,170,32.9,False
CUST001564,60.0,Female,25,West,PayPal,4,6.0,18.11,97,45.76,False
CUST001565,51.0,Female,32,West,PayPal,4,4.0,19.8,146,43.28,False
CUST001566,26.0,Female,26,East,Debit Card,1,6.0,17.25,358,58.96,True
CUST001567,43.0,Female,52,North,Debit Card,1,4.0,15.95,18,52.77,False
CUST001568,19.0,Female,22,West,Credit Card,0,6.0,13.83,184,44.74,False
CUST001569,26.0,Male,31,West,PayPal,1,10.0,16.55,143,61.24,False
CUST001570,26.0,Female,43,West,PayPal,2,6.0,19.21,334,58.98,True
CUST001571,43.0,Female,10,South,PayPal,4,2.0,14.02,62,30.16,True
CUST001572,34.0,Female,56,North,Credit Card,2,2.0,7.32,163,42.28,True
CUST001573,18.0,Male,57,South,Debit Card,2,6.0,7.46,40,63.56,False
CUST001574,43.0,Female,12,South,PayPal,4,9.0,13.76,179,48.11,False
CUST001575,60.0,Male,53,West,Debit Card,1,4.0,10.0,235,50.15,False
CUST001576,57.0,Male,28,West,Credit Card,1,5.0,18.65,60,50.64,False
CUST001577,59.0,Female,6,East,Debit Card,3,3.0,14.17,228,33.18,True
CUST001578,43.0,Female,59,North,PayPal,1,2.0,15.15,239,51.11,True
CUST001579,56.0,Female,20,North,Debit Card,2,10.0,5.09,56,51.6,False
CUST001580,52.0,Male,5,West,Debit Card,1,8.0,12.48,234,45.77,False
CUST001581,20.0,Male,23,West,Credit Card,0,4.0,11.47,84,44.92,False
CUST001582,67.0,Male,9,North,Credit Card,4,6.0,15.59,203,28.07,True
CUST001583,54.0,Male,58,East,Credit Card,1,6.0,10.74,41,55.52,False
CUST001584,43.0,Male,59,West,Credit Card,2,6.0,19.65,17,62.45,False
CUST001585,43.0,Male,29,East,Debit Card,0,2.0,15.05,105,40.49,True
CUST001586,68.0,Female,16,South,Debit Card,1,2.0,14.9,25,35.28,True
CUST001587,43.0,Female,54,West,Credit Card,1,8.0,18.79,93,63.84,False
CUST001588,55.0,Male,46,South,Credit Card,0,7.0,19.93,215,61.43,False
CUST001589,51.0,Female,22,West,PayPal,0,2.0,7.97,184,36.52,True
CUST001590,29.0,Female,8,South,PayPal,4,10.0,17.16,217,48.53,False
CUST001591,36.0,Male,59,West,Credit Card,1,1.0,7.43,151,43.64,True
CUST001592,54.0,Male,20,East,Debit Card,0,6.0,11.86,258,51.38,False
CUST001593,61.0,Female,51,East,Credit Card,0,10.0,6.5,301,63.14,True
CUST001594,66.0,Male,14,East,Debit Card,4,2.0,14.35,119,33.29,True
CUST001595,34.0,Male,39,South,Debit Card,4,6.0,12.03,134,45.63,False
CUST001596,27.0,Female,37,East,PayPal,2,6.0,14.43,207,51.36,False
CUST001597,66.0,Male,50,South,Credit Card,2,6.0,15.17,263,65.14,False
CUST001598,64.0,Female,34,West,Credit Card,1,1.0,14.29,322,39.41,True
CUST001599,29.0,Female,11,South,Debit Card,1,2.0,9.41,190,33.42,True
CUST001600,33.0,Female,54,West,Credit Card,1,10.0,17.55,158,66.3,False
CUST001601,41.0,Female,40,North,PayPal,5,4.0,13.28,76,43.72,True
CUST001602,36.0,Female,33,North,PayPal,0,2.0,12.35,52,42.62,True
CUST001603,25.0,Male,31,North,Credit Card,5,6.0,19.81,226,48.71,True
CUST001604,48.0,Male,59,South,Credit Card,1,6.0,9.25,94,50.45,False
CUST001605,38.0,Male,54,North,PayPal,1,3.0,12.92,292,47.81,True
CUST001606,43.0,Male,44,North,Credit Card,0,6.0,15.23,291,58.18,False
CUST001607,43.0,Female,34,North,Debit Card,1,9.0,6.88,322,54.04,True
CUST001608,54.0,Female,50,West,Credit Card,2,8.0,10.31,178,59.27,False
CUST001609,33.0,Male,7,East,Debit Card,2,2.0,17.03,106,33.61,True
CUST001610,23.0,Female,58,South,Credit Card,0,3.0,8.55,76,51.22,True
CUST001611,25.0,Male,49,North,Credit Card,3,6.0,12.4,4,41.98,True
CUST001612,42.0,Male,54,West,PayPal,3,10.0,14.46,311,63.22,True
CUST001613,35.0,Male,23,East,Debit Card,3,7.0,15.07,187,48.34,False
CUST001614,42.0,Female,46,East,PayPal,1,9.0,15.92,20,61.57,False
CUST001615,29.0,Female,56,East,Credit Card,1,1.0,17.99,275,49.77,True
CUST001616,32.0,Female,7,West,PayPal,2,3.0,10.89,136,33.27,True
CUST001617,43.0,Female,54,North,Credit Card,0,6.0,15.6,27,59.78,False
CUST001618,58.0,Male,25,East,Credit Card,2,4.0,15.98,136,43.87,False
CUST001619,62.0,Female,3,West,Credit Card,2,10.0,9.5,18,47.56,False
CUST001620,43.0,Female,59,West,Debit Card,1,10.0,19.52,285,70.0,False
CUST001621,64.0,Female,38,South,Debit Card,0,6.0,17.98,302,43.0,True
CUST001622,49.0,Male,20,West,Debit Card,3,9.0,9.35,138,51.52,False
CUST001623,27.0,Male,34,East,PayPal,2,6.0,15.13,232,51.71,False
CUST001624,33.0,Female,49,East,Credit Card,1,7.0,15.77,340,58.16,True
CUST001625,24.0,Female,44,West,PayPal,1,1.0,11.47,257,39.87,True
CUST001626,34.0,Female,44,East,PayPal,1,9.0,17.96,219,62.81,False
CUST001627,40.0,Female,30,West,Credit Card,0,8.0,15.35,132,55.22,False
CUST001628,43.0,Male,17,East,PayPal,3,6.0,14.87,357,51.23,True
CUST001629,38.0,Female,59,South,Credit Card,3,5.0,8.31,256,48.93,False
CUST001630,39.0,Female,10,North,Credit Card,2,4.0,11.12,96,37.26,False
CUST001631,24.0,Female,35,South,Credit Card,2,1.0,11.51,274,36.35,True
CUST001632,31.0,Male,20,South,Credit Card,1,9.0,16.0,334,56.14,True
CUST001633,32.0,Male,18,North,PayPal,6,8.0,14.28,301,44.76,True
CUST001634,24.0,Female,45,East,PayPal,1,2.0,6.29,15,40.35,True
CUST001635,26.0,Female,44,North,PayPal,3,4.0,9.62,179,46.02,False
CUST001636,68.0,Female,27,West,Debit Card,1,4.0,12.1,260,44.5,False
CUST001637,65.0,Female,59,North,PayPal,2,7.0,16.05,88,61.77,False
CUST001638,25.0,Female,59,South,PayPal,1,3.0,16.15,94,52.28,True
CUST001639,67.0,Male,49,North,Debit Card,0,8.0,12.36,333,61.4,True
CUST001640,43.0,Male,36,East,Credit Card,2,7.0,6.75,28,49.65,False
CUST001641,46.0,Male,23,South,Credit Card,1,10.0,9.39,185,55.23,False
CUST001642,35.0,Female,32,West,Credit Card,2,4.0,8.82,75,41.21,False
CUST001643,43.0,Male,10,East,Debit Card,1,9.0,16.72,54,53.78,False
CUST001644,47.0,Male,11,South,PayPal,3,6.0,7.7,321,37.25,True
CUST001645,69.0,Male,38,West,PayPal,1,3.0,11.97,47,45.17,True
CUST001646,43.0,Female,6,East,PayPal,2,6.0,15.06,248,44.15,False
CUST001647,52.0,Female,59,West,PayPal,3,6.0,19.47,234,57.52,False
CUST001648,35.0,Male,41,North,Debit Card,6,8.0,19.99,118,54.55,True
CUST001649,59.0,Female,47,North,PayPal,4,5.0,19.29,260,50.57,False
CUST001650,56.0,Male,34,West,Credit Card,2,6.0,15.77,230,50.11,False
CUST001651,34.0,Male,36,North,Debit Card,2,1.0,16.2,290,38.41,True
CUST001652,31.0,Male,37,West,Debit Card,0,8.0,16.39,241,58.66,False
CUST001653,48.0,Male,17,East,Credit Card,2,1.0,17.94,332,33.86,True
CUST001654,43.0,Female,40,South,Credit Card,4,3.0,19.28,182,44.28,True
CUST001655,52.0,Female,40,West,PayPal,1,2.0,11.69,317,42.41,True
CUST001656,61.0,Female,54,South,Credit Card,2,6.0,11.25,101,54.18,False
CUST001657,62.0,Female,12,South,Debit Card,1,6.0,11.91,248,48.68,False
CUST001658,51.0,Male,21,West,Debit Card,3,8.0,14.9,349,50.16,True
CUST001659,20.0,Female,40,North,Debit Card,4,6.0,16.63,358,53.56,True
CUST001660,54.0,Male,19,East,PayPal,1,7.0,18.06,113,51.08,False
CUST001661,60.0,Female,3,South,PayPal,1,8.0,11.84,221,44.97,False
CUST001662,43.0,Female,18,East,Credit Card,2,5.0,10.45,339,39.81,True
CUST001663,43.0,Female,53,South,PayPal,3,6.0,19.75,148,49.89,True
CUST001664,40.0,Male,51,West,PayPal,1,2.0,8.48,296,44.61,True
CUST001665,61.0,Male,19,North,Debit Card,3,3.0,8.33,197,33.54,True
CUST001666,56.0,Male,47,East,Debit Card,5,3.0,15.73,69,42.76,True
CUST001667,43.0,Male,6,South,Credit Card,4,7.0,7.69,288,38.09,False
CUST001668,66.0,Female,16,West,Debit Card,1,1.0,10.99,24,31.03,True
CUST001669,21.0,Male,8,West,PayPal,2,7.0,9.39,186,41.53,False
CUST001670,46.0,Male,48,South,Credit Card,1,6.0,7.53,170,50.52,False
CUST001671,39.0,Female,18,South,Credit Card,2,10.0,13.7,291,54.61,False
CUST001672,42.0,Female,52,South,Debit Card,1,2.0,10.6,32,44.94,True
CUST001673,30.0,Male,48,North,Debit Card,1,10.0,11.93,301,63.08,True
CUST001674,35.0,Female,43,South,Debit Card,5,6.0,7.94,176,32.49,True
CUST001675,50.0,Male,39,South,Credit Card,1,9.0,16.52,364,60.31,True
CUST001676,33.0,Female,49,North,Debit Card,3,2.0,9.72,342,39.57,True
CUST001677,62.0,Male,49,West,PayPal,3,4.0,10.14,177,45.21,False
CUST001678,59.0,Male,12,South,Credit Card,4,6.0,8.78,290,45.49,False
CUST001679,61.0,Male,45,East,Debit Card,7,9.0,11.52,144,52.02,True
CUST001680,19.0,Male,10,West,PayPal,2,1.0,11.95,11,28.94,True
CUST001681,52.0,Male,7,East,PayPal,4,2.0,12.95,147,28.07,True
CUST001682,59.0,Female,46,South,Debit Card,2,2.0,19.51,348,45.23,True
CUST001683,51.0,Male,55,North,PayPal,2,2.0,18.57,310,48.76,True
CUST001684,47.0,Male,1,North,Credit Card,2,8.0,14.14,195,44.33,False
CUST001685,30.0,Male,49,North,Credit Card,1,6.0,5.58,76,55.82,False
CUST001686,30.0,Male,36,South,PayPal,1,10.0,14.18,160,62.99,False
CUST001687,35.0,Male,21,South,Credit Card,6,8.0,6.35,100,41.35,True
CUST001688,49.0,Female,37,East,Debit Card,2,6.0,15.66,116,48.1,False
CUST001689,49.0,Female,52,North,PayPal,1,8.0,10.85,83,59.48,False
CUST001690,52.0,Male,24,South,Credit Card,1,6.0,17.57,312,51.15,True
CUST001691,43.0,Female,55,West,Debit Card,6,8.0,19.14,63,58.32,True
CUST001692,63.0,Male,25,South,Debit Card,4,1.0,11.26,132,30.9,True
CUST001693,69.0,Female,7,South,Credit Card,2,3.0,11.91,248,34.41,True
CUST001694,46.0,Female,42,West,PayPal,1,10.0,13.85,131,64.12,False
CUST001695,66.0,Male,17,North,Debit Card,2,6.0,7.96,158,41.74,False
CUST001696,46.0,Female,29,West,Debit Card,0,1.0,18.91,216,41.91,True
CUST001697,61.0,Female,30,North,Debit Card,0,4.0,11.49,326,42.86,True
CUST001698,33.0,Male,7,West,Debit Card,5,9.0,7.5,34,42.6,True
CUST001699,61.0,Male,33,East,PayPal,0,7.0,16.44,332,55.93,True
CUST001700,64.0,Female,7,North,Credit Card,0,1.0,8.29,298,29.07,True
CUST001701,27.0,Female,58,South,Credit Card,4,6.0,7.15,279,49.56,False
CUST001702,47.0,Female,24,East,Credit Card,1,6.0,13.44,296,46.7,False
CUST001703,42.0,Male,11,North,Debit Card,2,6.0,15.07,15,33.27,True
CUST001704,56.0,Female,9,North,PayPal,3,6.0,13.54,115,41.98,False
CUST001705,37.0,Female,12,North,Credit Card,3,10.0,14.85,57,54.34,False
CUST001706,43.0,Female,35,West,PayPal,2,2.0,6.73,142,35.8,True
CUST001707,18.0,Male,4,North,Credit Card,5,8.0,12.14,207,39.96,True
CUST001708,47.0,Male,36,South,Debit Card,3,7.0,10.36,140,50.7,False
CUST001709,66.0,Male,28,North,Credit Card,0,6.0,19.6,107,55.81,False
CUST001710,20.0,Male,57,South,Debit Card,5,10.0,5.74,291,60.08,True
CUST001711,62.0,Female,13,South,Debit Card,2,6.0,9.47,78,40.49,False
CUST001712,31.0,Male,23,South,Credit Card,3,6.0,19.13,2,58.23,False
CUST001713,47.0,Female,19,East,PayPal,1,6.0,19.75,274,57.56,False
CUST001714,67.0,Female,42,South,Debit Card,2,10.0,17.37,35,63.09,False
CUST001715,21.0,Female,37,West,PayPal,0,10.0,6.14,265,61.1,False
CUST001716,35.0,Female,39,North,Credit Card,2,2.0,13.42,218,40.14,True
CUST001717,54.0,Male,24,West,Debit Card,1,6.0,11.0,67,38.38,True
CUST001718,42.0,Male,16,East,PayPal,2,10.0,17.1,69,56.68,False
CUST001719,65.0,Male,33,North,Debit Card,3,7.0,5.83,224,46.69,False
CUST001720,18.0,Male,12,South,Credit Card,2,10.0,7.96,361,50.22,True
CUST001721,63.0,Male,34,North,Debit Card,2,9.0,12.34,294,56.51,False
CUST001722,32.0,Female,7,East,Credit Card,1,6.0,7.36,326,40.69,True
CUST001723,26.0,Male,11,East,PayPal,2,1.0,15.39,203,28.77,True
CUST001724,32.0,Male,31,West,Debit Card,2,7.0,17.31,81,53.34,False
CUST001725,66.0,Male,29,North,PayPal,4,1.0,15.57,66,33.89,True
CUST001726,41.0,Male,13,North,Credit Card,1,5.0,11.6,297,40.25,False
CUST001727,21.0,Female,31,North,Credit Card,3,6.0,18.18,280,56.53,False
CUST001728,29.0,Female,2,West,PayPal,1,10.0,7.07,261,45.3,False
CUST001729,54.0,Female,39,East,PayPal,2,10.0,8.91,277,57.96,False
CUST001730,54.0,Female,15,South,Credit Card,2,9.0,12.34,6,52.06,False
CUST001731,60.0,Female,57,North,PayPal,0,1.0,5.92,132,43.39,True
CUST001732,23.0,Male,11,West,Credit Card,1,6.0,6.44,265,40.13,False
CUST001733,56.0,Female,34,West,PayPal,3,3.0,10.96,325,38.17,True
CUST001734,63.0,Female,39,South,Credit Card,3,9.0,19.16,68,61.0,False
CUST001735,43.0,Female,4,East,Credit Card,2,3.0,18.63,126,36.92,True
CUST001736,28.0,Male,11,North,Debit Card,1,2.0,11.99,315,34.13,True
CUST001737,43.0,Male,29,North,Credit Card,1,8.0,7.13,171,50.1,False
CUST001738,51.0,Female,2,West,Credit Card,0,3.0,7.67,336,31.07,True
CUST001739,42.0,Male,16,East,Debit Card,1,5.0,10.66,29,43.09,False
CUST001740,24.0,Male,39,North,Debit Card,2,6.0,8.15,176,47.17,False
CUST001741,69.0,Female,13,South,PayPal,0,10.0,6.24,307,52.5,True
CUST001742,43.0,Male,37,East,PayPal,3,10.0,15.11,292,58.28,False
